trial_id,device,sample,relative_time_s,valid,acc_x_g,acc_y_g,acc_z_g,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,dynamic_acceleration_proxy_g,gyro_magnitude_deg_s
A10-R10,WTLhand,57,1.14,True,-0.47273932140995567,-1.2593427031632427,-0.572289449996622,217.8775131894474,78.10654452112534,-67.62366875824948,0.4618282130931406,241.13109220292145
A10-R10,WTLhand,58,1.16,True,-0.4666385639813211,-1.0927987315551726,-0.7278449455800354,220.9589124868302,23.7669655032014,-65.42546651764093,0.3934557337388038,231.66398366091354
A10-R10,WTLhand,59,1.18,True,-0.39378488650320154,-0.999225116943512,-0.795455626226201,192.36329924025915,-12.56133280826085,-47.60784771028726,0.33651300946306995,198.56468250956232
A10-R10,WTLhand,60,1.2,True,-0.2749690517402491,-1.1000349552500923,-0.7844063123158531,144.77748587847503,-39.304815917894246,-21.500976792998724,0.3787596400344624,151.5509187523608
A10-R10,WTLhand,61,1.22,True,-0.11881236655201502,-1.3755974303626235,-0.7183241203449109,98.44542087210914,-68.57447963462104,-0.9208118822731448,0.5563978317689964,119.97836489287681
A10-R10,WTLhand,62,1.24,True,0.04387302826888167,-1.6752171730918304,-0.6238890340668459,68.26129387345946,-102.76370112302703,2.7107761446311773,0.7881596535153474,123.39907137854775
A10-R10,WTLhand,63,1.26,True,0.1804242499045297,-1.8486131852555798,-0.5197101949878075,54.83004884776072,-135.8223156747537,-10.77012469777079,0.9287359346029351,146.86739351505426
A10-R10,WTLhand,64,1.28,True,0.3037790444348295,-1.8632293230281525,-0.4096096551878363,46.7472212371443,-160.9092390623254,-30.100940727956573,0.9317570467459886,170.2443906321705
A10-R10,WTLhand,65,1.3,True,0.4653288693720932,-1.791657589183341,-0.29148234700282516,33.423314350934064,-173.9951041501497,-41.96424231090445,0.8739076370418175,182.07803778366875
A10-R10,WTLhand,66,1.32,True,0.6952169685221425,-1.700967857800088,-0.16902005912198798,14.772255282354795,-173.42178708829758,-40.91564080943318,0.8453146254706101,178.79436631469244
A10-R10,WTLhand,67,1.34,True,0.9642367437250863,-1.5763108890399855,-0.04415466517092971,-4.917391183780651,-157.63336325535323,-31.16204127073675,0.8483663466185334,160.75923228047455
A10-R10,WTLhand,68,1.36,True,1.1907786474769142,-1.3585245330676006,0.10109114079115841,-31.676138682341364,-121.11869861084229,-20.48659884541921,0.809354059596946,126.85746981262122
A10-R10,WTLhand,69,1.38,True,1.2623879333866888,-1.0454744912118865,0.3022433026741455,-82.18905896988504,-55.84048100030206,-13.473793954540806,0.6667306981472572,100.27334569181262
A10-R10,WTLhand,70,1.4,True,1.0851848455981399,-0.7359996249375943,0.5782891421934108,-159.89591084810047,33.07865419510051,-9.868249971618322,0.43308755105992347,163.57958927324975
A10-R10,WTLhand,71,1.42,True,0.6825768343741418,-0.5512963938757989,0.8904261963784265,-231.41038164924993,111.78890119544016,-7.799007617255493,0.25007906146836834,257.11543649759614
A10-R10,WTLhand,72,1.44,True,0.247614490573605,-0.5109101697094613,1.1363353296055778,-240.84545487611683,133.42362778937525,-7.379670440389305,0.27027560740352485,275.4321279785097
A10-R10,WTLhand,73,1.46,True,0.020179586290197803,-0.5150867903449825,1.2067856229276996,-160.58321243300608,83.16240723571772,-10.745539206336094,0.3122702301720235,181.15855128968718
A10-R10,WTLhand,74,1.48,True,0.06539135347005531,-0.4656803408711618,1.0756580092598576,-25.934974761275246,2.5120163152182347,-18.595457051855092,0.17395671209265928,32.01131307527534
A10-R10,WTLhand,75,1.5,True,0.20690052685754876,-0.37411475910589953,0.8360303179517992,89.14595213523636,-41.939598174607866,-27.59766897414061,0.06100246351261229,102.31110404033213
A10-R10,WTLhand,76,1.52,True,0.21625840227643028,-0.3207198443835222,0.6208130990563202,133.2884881269641,-13.588228248938659,-32.91573632549937,0.2685372059383625,137.9634252690433
A10-R10,WTLhand,77,1.54,True,0.05328599488485866,-0.3319670349069879,0.47515606238337577,117.22662656724884,69.6058250833881,-33.75794283856774,0.41792200425073533,140.45159866149064
A10-R10,WTLhand,78,1.56,False,,,,,,,,
A10-R10,WTLhand,79,1.58,False,,,,,,,,
A10-R10,WTLhand,80,1.6,False,,,,,,,,
A10-R10,WTLhand,81,1.62,False,,,,,,,,
A10-R10,WTLhand,82,1.64,False,,,,,,,,
A10-R10,WTLhand,83,1.66,False,,,,,,,,
A10-R10,WTLhand,84,1.68,True,-0.507799987200486,-0.2577961056930639,0.18079137977985565,75.63796517464955,56.030738748503566,-38.17071125629657,0.40250089362909747,101.57533489128215
A10-R10,WTLhand,85,1.7,True,-0.17242312619508232,-1.0438381081539962,0.3533069894459113,-62.521103340510074,96.91912539321498,46.24577989624046,0.11541631657096185,124.26132700125163
A10-R10,WTLhand,86,1.72,True,-0.12156390138118642,-1.482906289796576,0.5181063872662831,-157.26882564221805,127.80522312555654,90.89933080179424,0.5755072437038748,222.1043604193076
A10-R10,WTLhand,87,1.74,True,-0.3161714057532259,-1.5204477035071196,0.647779368144515,-190.7186127460142,128.65701678312976,90.15986849893389,0.6826597061526587,247.093138518745
A10-R10,WTLhand,88,1.76,True,-0.475099457819149,-1.360498399980234,0.7147582145548217,-173.39633389385034,82.65128896390385,69.28796420916555,0.6085877956898786,204.20172908051728
A10-R10,WTLhand,89,1.78,True,-0.40994114821571837,-1.2121393287576294,0.7170317145426824,-128.71620389391097,-0.5674961965786203,54.60159310169859,0.4667883204407639,139.81958791970263
A10-R10,WTLhand,90,1.8,True,-0.18496048305277416,-1.1375751389835735,0.674189497707736,-78.80168017937329,-84.04828135887601,53.81137823391336,0.33522247432554164,127.15928132034367
A10-R10,WTLhand,91,1.82,True,0.019514179567042225,-1.0982960093528353,0.6117666106499892,-39.221826409419336,-131.88325304782077,60.31497064918019,0.2573357997252419,150.23128763935168
A10-R10,WTLhand,92,1.84,True,0.10623640691087385,-1.0553307095470292,0.5541318773225165,-16.94420707842192,-136.9677053342813,66.54361949970945,0.1966917807569939,153.2165518283748
A10-R10,WTLhand,93,1.86,True,0.10626956272342264,-1.0045364913529655,0.518285959895462,-9.779520009756014,-119.1423004784766,70.43041451928015,0.1353444933789545,138.74786508008853
A10-R10,WTLhand,94,1.88,True,0.09015369507986551,-0.957418871745033,0.5065086624307578,-10.515604245485118,-100.84582754519263,73.4757145617113,0.08688987934725034,125.21637071995208
A10-R10,WTLhand,95,1.9,True,0.08791279079435642,-0.9199803730781941,0.5090348766458308,-13.397609141825217,-89.79239831270333,76.9495089618681,0.05508722448723735,119.01007375401844
A10-R10,WTLhand,96,1.92,True,0.0885145151950196,-0.8896939694732525,0.515617564232468,-16.824669802188552,-81.97000218455977,80.68258017223172,0.03211029026083523,116.24039536812498
A10-R10,WTLhand,97,1.94,True,0.0781206832148911,-0.8625780818869972,0.522051912231464,-21.338910908716063,-73.01312821018419,84.10389992909327,0.011277403862234303,113.40075834442136
A10-R10,WTLhand,98,1.96,True,0.05836185174998953,-0.8388597785117525,0.5265960557691698,-27.074841211272144,-63.12276859966462,87.30767549148236,0.007833058555103412,111.08627791959003
A10-R10,WTLhand,99,1.98,True,0.0370072505856606,-0.8223016188255998,0.524579211226447,-33.276853817322774,-54.35660481681696,91.04900283745603,0.02391965608866331,111.13914884002915
A10-R10,WTLhand,100,2.0,True,0.017456734846874326,-0.8160427834179781,0.5089047375162299,-38.9231765334939,-47.972063830992134,96.08486042104933,0.03811924136796563,114.23061315512075
A10-R10,WTLhand,101,2.02,True,0.0019128733130070429,-0.8215021986618074,0.4756761107955447,-43.17925921068786,-45.859461875643625,102.59164214233442,0.05071748995777314,120.38514736863593
A10-R10,WTLhand,102,2.04,True,-0.0007976886993062964,-0.8416933999756346,0.42958432572576555,-45.828311488901605,-52.008306508848946,109.93414944769981,0.05501793203306482,129.96389996699608
A10-R10,WTLhand,103,2.06,True,0.02367191907120302,-0.8824607704980465,0.38352757917633273,-47.65142532151384,-68.85270587508042,116.85969367090038,0.03750803888584209,143.7621001736856
A10-R10,WTLhand,104,2.08,True,0.08398702184926166,-0.94646656771262,0.3504210904770357,-49.85651012807817,-91.16690159826237,122.15930178020521,0.01274267427018727,160.37446979056756
A10-R10,WTLhand,105,2.1,True,0.17212084891188864,-1.0246699025706374,0.33394374192661364,-52.722581667543395,-106.2422495185115,125.36068469361075,0.09137180586462712,172.57574414527474
A10-R10,WTLhand,106,2.12,True,0.26398306150059403,-1.0963472351113004,0.3288302793469666,-55.26601272645475,-103.25635195490827,126.76850096882154,0.1746461889908908,172.58754074265806
A10-R10,WTLhand,107,2.14,True,0.33420619392440254,-1.1420575496873107,0.3296360425525899,-56.59315271720395,-82.74646888512085,127.00150641209382,0.23476683928786835,161.79970852374905
A10-R10,WTLhand,108,2.16,True,0.37370984644437166,-1.1581857997356382,0.33555885345720504,-57.17247618310486,-55.0910083588785,126.7472441993101,0.26239975450420205,149.56127555963562
A10-R10,WTLhand,109,2.18,True,0.39223273107732876,-1.1555408614786713,0.3473981903091202,-58.731731725066155,-29.357200509032587,126.44929695191551,0.26878158108687145,142.4804766723722
A10-R10,WTLhand,110,2.2,True,0.4008872989811323,-1.1417035407135634,0.36572861327248185,-63.59492057902172,-5.5565582598085195,125.10061359784595,0.2641024562623424,140.44697499663098
A10-R10,WTLhand,111,2.22,True,0.3933382416705019,-1.109494502536274,0.39380611256167497,-73.81646712847001,20.805778298659337,119.18339725283883,0.24128009643657577,141.72661503990508
A10-R10,WTLhand,112,2.24,True,0.3502129700717458,-1.0492936694441082,0.4367119417302224,-88.99451552240451,47.908288116060476,104.15882670975847,0.18927862555068908,145.13541623198816
A10-R10,WTLhand,113,2.26,True,0.26580169255643127,-0.9718925119026822,0.4927142472369636,-103.41301742746899,64.18243445808349,78.2602238387187,0.12160283696532104,144.70072460670866
A10-R10,WTLhand,114,2.28,True,0.165802112185151,-0.9108664009189047,0.5464876778838177,-106.28818846849981,57.46390169904,44.70867805830914,0.075089169700292,128.83378788234785
A10-R10,WTLhand,115,2.3,True,0.09092732457941036,-0.8959355477406783,0.5746185142585127,-87.72636893240352,27.229777967124377,9.703424694435686,0.06824843598725638,92.36629831818341
A10-R10,WTLhand,116,2.32,True,0.06159250045678503,-0.9258678877226092,0.5606350403810774,-47.059046042417975,-13.3650682896237,-21.53195988986881,0.08412943421509289,53.44908008102327
A10-R10,WTLhand,117,2.34,True,0.06279734013969812,-0.9721438642700913,0.5067707163366155,4.2086434222652,-47.63103345119312,-46.67237059808797,0.09810006725386056,66.81869651773911
A10-R10,WTLhand,118,2.36,True,0.06391472702981736,-1.0074013606028889,0.4327835920911878,49.15232970531262,-67.00879476849146,-65.50090829877439,0.09829150559366506,105.81351085636473
A10-R10,WTLhand,119,2.38,True,0.048148397595799926,-1.025200238240351,0.3632894210388643,76.70829277578825,-73.79132770478142,-78.63775549718743,0.08872999412979743,132.33751854499133
A10-R10,WTLhand,120,2.4,True,0.02104204843761414,-1.0342335335444126,0.31379673669360386,87.29582619389609,-75.10349492235841,-87.18876668534192,0.08099498688466067,144.44022035616888
A10-R10,WTLhand,121,2.42,True,-0.0035037433383846984,-1.0423987613110226,0.28541688085101335,88.72746137099787,-76.07425234908817,-92.71532055164394,0.08077298711378655,149.18439910663835
A10-R10,WTLhand,122,2.44,True,-0.018677851008064298,-1.0510128588884229,0.2701109728693773,88.18012185417582,-77.88068183974336,-96.7641350442674,0.08532798237746397,152.33001124173086
A10-R10,WTLhand,123,2.46,True,-0.026975559275443057,-1.0593407735703573,0.2599607752135525,87.97858131708072,-79.60296745998035,-100.27273157807149,0.09110501785872893,155.34311667122185
A10-R10,WTLhand,124,2.48,True,-0.033152647532870935,-1.0670041600878872,0.25239277779934066,86.93727220029461,-80.16355818515117,-103.51815068127482,0.0969499031261929,157.16326822449116
A10-R10,WTLhand,125,2.5,True,-0.03907154416974939,-1.0702833682086104,0.24837800996517187,83.70951387806656,-79.08537064610053,-106.55910589324935,0.0994201697540551,156.89685023193437
A10-R10,WTLhand,126,2.52,True,-0.0444832061208089,-1.0618112013482668,0.24720178308624413,78.48933348673864,-76.9499131300422,-109.44655131949533,0.09111434070699209,155.11419083257482
A10-R10,WTLhand,127,2.54,True,-0.049364829920368454,-1.0411867736262015,0.24465280621281182,72.02769449227989,-75.20516759857433,-111.73991073530748,0.07068285668306529,152.74034718612285
A10-R10,WTLhand,128,2.56,True,-0.053584944416132055,-1.0259315789874541,0.23808307838952864,63.37953201487343,-73.8133282463572,-111.88412728877341,0.05455701754206044,148.26810326027407
A10-R10,WTLhand,129,2.58,True,-0.05580276887419357,-1.0418667860948483,0.2327872452509292,49.27724252592985,-68.22452091531312,-107.66096591697243,0.06901368117211248,136.6518037468178
A10-R10,WTLhand,130,2.6,True,-0.055417094408715444,-1.0933308649408953,0.23951273400579554,27.18219852322808,-50.966807160416735,-98.05348931501115,0.12062919127427763,113.8023467048562
A10-R10,WTLhand,131,2.62,True,-0.05525959005458034,-1.1481300903005427,0.2624683589218255,-0.06697206583376758,-19.583214761294414,-84.88221431606271,0.17904451399497567,87.11198019126063
A10-R10,WTLhand,132,2.64,True,-0.05907813091706513,-1.164841458662456,0.29175839461515535,-23.664551893725296,17.122010770817237,-72.06104720627314,0.20227651153964787,77.75582803643418
A10-R10,WTLhand,133,2.66,True,-0.06567026252190417,-1.1352776669909055,0.31145606338793114,-34.85257795082117,44.10818234810369,-62.79687902582341,0.17905591214713645,84.28334328475307
A10-R10,WTLhand,134,2.68,True,-0.06879741003245116,-1.0898014677648025,0.3145277301833883,-32.12092744669963,52.88485599186401,-57.619130735949966,0.13636614514152323,84.54895741570579
A10-R10,WTLhand,135,2.7,True,-0.06409598077220313,-1.0616798302292323,0.306965405353724,-21.800165928692973,47.79871295098164,-55.037906533873645,0.107023087722518,76.08636770092457
A10-R10,WTLhand,136,2.72,True,-0.05328916939814845,-1.05767128289234,0.2985176357999938,-11.713724125929556,39.52280320312758,-53.45970922992959,0.10028226247353933,67.5070649404946
A10-R10,WTLhand,137,2.74,True,-0.04076800188694375,-1.0640279015877199,0.29318100858335744,-5.226079853740007,34.8279127720875,-52.17828064644078,0.10443311663901822,62.95131761858952
A10-R10,WTLhand,138,2.76,True,-0.028835283864772927,-1.068586904816988,0.2889585351838726,-1.1457212472015894,33.5106627512948,-51.116441191361915,0.10734207984593547,61.1323789433821
A10-R10,WTLhand,139,2.78,True,-0.017263135175219324,-1.070106369399681,0.28341772278826916,2.654539464706503,32.496114182712745,-50.31385571724511,0.10713651518515666,59.95438344175801
A10-R10,WTLhand,140,2.8,True,-0.004884360428849811,-1.0720008812349304,0.27694300437089864,7.059030799600957,30.182117842924526,-49.70833395336333,0.10720692466008641,58.58078710407527
A10-R10,WTLhand,141,2.82,True,0.010157344527649543,-1.0746294914483165,0.27060802605021184,12.425070187053741,27.176917316868288,-49.02455378696834,0.10822399328886267,57.4140581914609
A10-R10,WTLhand,142,2.84,True,0.030186949579457185,-1.0744283966988104,0.2619150055788042,19.616109205513034,24.86894087830371,-47.68434254856223,0.10630334976670563,57.24554554775245
A10-R10,WTLhand,143,2.86,True,0.05571055899345044,-1.0674799429294244,0.24414365430804125,29.201702838478056,24.18247018267815,-45.06761440880752,0.09645940138194553,58.895001326970444
A10-R10,WTLhand,144,2.88,True,0.08315617913564019,-1.0527895265806921,0.21208025190939048,39.86885385227725,25.091228645332365,-41.19526062490253,0.07715308598935322,62.57910801841326
A10-R10,WTLhand,145,2.9,True,0.1064562116891239,-1.0331524586263043,0.16936034644573997,48.560038095278884,26.692129428499566,-37.11939344082856,0.05234018013235553,66.69630006722812
A10-R10,WTLhand,146,2.92,True,0.12178606623970041,-1.013295211085084,0.12838746252504885,52.74614456042757,27.86476937582714,-34.30190520415925,0.028631309688620377,68.812948192856
A10-R10,WTLhand,147,2.94,True,0.1301651428819581,-0.9965519336196528,0.1010125401971818,52.382876571814734,28.150658883096387,-33.45234183989529,0.010080320617938066,68.23111114487027
A10-R10,WTLhand,148,2.96,True,0.1350634834369046,-0.9829591510378781,0.08966621653835741,49.418267080510404,27.997737348263076,-34.08682020561843,0.0037616411944776385,66.24160120040231
A10-R10,WTLhand,149,2.98,True,0.1383654499090966,-0.970421173503699,0.08815016204285642,45.73269528188375,28.155067717272036,-35.20489576514103,0.015808604599173992,64.21504451251475
A10-R10,WTLhand,150,3.0,True,0.139280481241355,-0.9572248220158759,0.08924261265727886,41.926056289530294,28.98024660138347,-36.18266239927112,0.028587288403097988,62.50467140437976
A10-R10,WTLhand,151,3.02,True,0.1364100734418759,-0.9432649046433655,0.08980367861479524,37.7956531256642,30.325726882338195,-36.987286941625534,0.04270114950396764,60.9608111940765
A10-R10,WTLhand,152,3.04,True,0.12993630972091208,-0.9296043826243786,0.08990381192076732,33.340726247453574,31.840725104237375,-37.786291192020094,0.05706286096250002,59.609056391788215
A10-R10,WTLhand,153,3.06,True,0.12183304822193056,-0.9176548869993751,0.08986256050113084,29.06074630432547,33.19786312895748,-38.54387352063499,0.06994136579853061,58.585452785380674
A10-R10,WTLhand,154,3.08,True,0.1143454562889014,-0.908687129134327,0.0892192526238377,25.516208730511167,34.12837024278246,-38.96523985121296,0.07981129268662601,57.74177413337772
A10-R10,WTLhand,155,3.1,True,0.10826077954528038,-0.9034860694270004,0.08765227204400947,22.883499127667008,34.48035468890079,-38.78408702984626,0.08583896668536595,56.71644204758465
A10-R10,WTLhand,156,3.12,True,0.10252821686914124,-0.9019940607911466,0.08575178416615808,20.987190322560373,34.37456056391338,-38.148982122710024,0.08815643367705461,55.47447528905857
A10-R10,WTLhand,157,3.14,True,0.0956927268161229,-0.9031874443719213,0.08456839798449392,19.603312999928075,34.21749372010696,-37.65005196823727,0.08782870491653194,54.522042975934745
A10-R10,WTLhand,158,3.16,True,0.08778191761180802,-0.9057722033240672,0.08465089737893787,18.567003106831713,34.3145915536323,-37.62013831784403,0.08605540441381188,54.1987048269184
A10-R10,WTLhand,159,3.18,True,0.08040584204547804,-0.9098499993127966,0.08568480479463142,17.643289032866583,34.277147383648796,-37.17310818992949,0.08259387049288114,53.55416373315762
A10-R10,WTLhand,160,3.2,True,0.07457424772535015,-0.9178523798566334,0.086869863215146,16.530345572196424,32.948978849767016,-34.3173156370066,0.07503476672509157,50.36432948534673
A10-R10,WTLhand,161,3.22,True,0.06903498450743704,-0.932246739539515,0.08743425600474083,15.111528876924726,29.347514884286838,-27.744147721969327,0.061120581974926425,43.12044373264291
A10-R10,WTLhand,162,3.24,True,0.062353681784036497,-0.9509557282764519,0.08699349242631062,13.576987298888312,23.93811973029585,-18.663856972928734,0.04303989294310262,33.25218364922963
A10-R10,WTLhand,163,3.26,True,0.056547223785092623,-0.9660053680788803,0.08578159396738363,12.148264803498659,18.741822936802414,-10.338932984302975,0.028546222644330155,24.611578575627476
A10-R10,WTLhand,164,3.28,True,0.05462421365220494,-0.9694959655786843,0.08430365076402413,10.793133775198772,15.637711112054559,-5.457492452706019,0.025313723538383903,19.769015387336676
A10-R10,WTLhand,165,3.3,True,0.050153669337758236,-0.9628409928900399,0.08204572873460086,9.46815835298025,14.186475070420101,-4.151051836376215,0.03236904258849249,17.55372692248125
A10-R10,WTLhand,166,3.32,True,0.022273705585380776,-0.9588517350423245,0.07663507576577668,8.584959912581581,11.361363604317118,-4.5821538794019006,0.03783280943912537,14.959219693040552
A10-R10,WTLhand,167,3.34,True,-0.04878074024171035,-0.971018882484185,0.0656193449172712,8.77797541683088,4.180827377802533,-4.966420772660553,0.02554470128859354,10.917761000891378
A10-R10,WTLhand,168,3.36,True,-0.15621417985664643,-0.998944248295548,0.049856699936554394,9.990571804203784,-6.974198475636722,-4.807434101914925,0.012313277458912752,13.098182774598154
A10-R10,WTLknee,0,0.0,True,0.021010035852464755,-0.9340694465840897,-0.04197667037928136,-53.64970305753553,28.290656666837158,-3.907875274394074,0.06475180112199075,60.77765528516887
A10-R10,WTLknee,1,0.02,True,0.060803429192767953,-0.9300923750642951,-0.09733426571278582,-30.214711134062565,46.36806626237171,-3.043754208591166,0.06285388415883164,55.42734683808034
A10-R10,WTLknee,2,0.04,True,0.06368218433852302,-0.9386411375466727,-0.12754280358498502,-11.337430867247905,57.71873139918482,-2.2911163176676097,0.05059504296461814,58.86627648307605
A10-R10,WTLknee,3,0.06,True,0.05171204937046099,-0.9470311362217297,-0.13942023404077253,-0.2703037398809416,60.805708241803906,-3.255330564602218,0.04136549682191326,60.89338548630718
A10-R10,WTLknee,4,0.08,True,0.06791770403197614,-0.9326925204435569,-0.16562190887605066,2.6471128033292963,57.17605303000051,-8.023981965507703,0.05028490118768958,57.796994150784116
A10-R10,WTLknee,5,0.1,True,0.10304213283474592,-0.9090738363752086,-0.21547165692886752,1.113648688198001,46.58139034574424,-14.71806535699844,0.060073962451967944,48.8639702418479
A10-R10,WTLknee,6,0.12,True,0.10984075892156317,-0.9385349476576401,-0.24027235574603684,1.5765980047848474,28.208995175980103,-15.042453240788564,0.02499043838998971,32.00794385162019
A10-R10,WTLknee,7,0.14,True,0.08288973527163462,-1.069817149722076,-0.1798232022182051,8.348975336149255,7.85900318110171,-1.371437684240118,0.08798705236270088,11.54773404118528
A10-R10,WTLknee,8,0.16,True,0.06946265423132819,-1.2590276442841355,-0.053072531812763904,18.41776646523857,1.3748887367574332,21.543488753143848,0.2620587795493272,28.37651050188103
A10-R10,WTLknee,9,0.18,True,0.09013997571708683,-1.384829996013396,0.03228316401787689,23.03844671225852,24.676889710316424,36.87457813189769,0.3881359932512898,49.994533952164446
A10-R10,WTLknee,10,0.2,True,0.09756652837438218,-1.3636955422402552,-0.013291575133208177,17.247200851613965,74.63003495938017,32.21368494955124,0.36724592716690685,83.095304038695
A10-R10,WTLknee,11,0.22,True,0.039771889445488984,-1.231550340167242,-0.16432554310645098,6.76506309339137,122.34933396631578,13.10716435915489,0.24310133443470483,123.23523586294846
A10-R10,WTLknee,12,0.24,True,-0.06592975715699981,-1.0940099178503464,-0.3106793711049043,2.702566800644978,133.379200942612,-3.6375717366786424,0.13917781968568965,133.45616148961088
A10-R10,WTLknee,13,0.26,True,-0.14563647877015362,-1.0185660368262424,-0.36671738250133,9.992826409191101,96.76703261180552,-7.785404742255109,0.0923224770886637,97.59266215827493
A10-R10,WTLknee,14,0.28,True,-0.13695392262167586,-0.9993627693122181,-0.3312794826550191,23.294841456786827,32.99122599012547,-3.03388898831516,0.06171013804947112,40.5003100385884
A10-R10,WTLknee,15,0.3,True,-0.03208619349953283,-1.003111752040964,-0.2571934944893712,33.47152728682411,-22.740816503531818,1.3778674134994247,0.03605559913724532,40.489336778577886
A10-R10,WTLknee,16,0.32,True,0.12040590573700272,-1.0090947450218848,-0.1903191041102677,35.72649219419379,-43.334815105190884,1.460780291169486,0.033920281238580596,56.18204627602967
A10-R10,WTLknee,17,0.34,True,0.23514253324095463,-1.0086699607335579,-0.1415275171005338,31.785063821493694,-25.554719571217863,0.00727376198724472,0.0453406806978538,40.78399229363925
A10-R10,WTLknee,18,0.36,True,0.23687113282661532,-0.9996858967097713,-0.10049425707325539,26.549191781504764,8.606528884966217,0.5837750089171393,0.032268822231732885,27.915456595941862
A10-R10,WTLknee,19,0.38,True,0.12526084186737305,-0.9896538550859413,-0.060494366167839264,23.77729391336209,29.56335429544104,2.776576256419013,0.0006178910297438556,38.04025497743
A10-R10,WTLknee,20,0.4,True,-0.01098620692120399,-0.9883559136239013,-0.025329499664076893,24.15961608772799,24.460670478976013,3.4915905476198588,0.011258531115901582,34.557237365560376
A10-R10,WTLknee,21,0.42,True,-0.07084591845934828,-0.994150082389983,0.0013893538485597033,25.92358863236554,4.321460811400536,1.2290504616729268,0.003327806757670637,26.310036795145706
A10-R10,WTLknee,22,0.44,True,-0.03333129281918025,-0.9968154273777272,0.02464020363207378,26.262477407100405,-11.036488976261873,-2.356863281832747,0.0023231430095870254,28.584551999477977
A10-R10,WTLknee,23,0.46,True,0.03977434390754571,-0.9925336130485163,0.052420156758730616,22.80852821883033,-11.17181762084806,-4.752991409688564,0.005287556979894137,25.838525418514966
A10-R10,WTLknee,24,0.48,True,0.08582762840629354,-0.9869721295956236,0.08339494394892398,15.325991997233638,0.1329796573456512,-5.125400030201658,0.005799274254633557,16.160861355699097
A10-R10,WTLknee,25,0.5,True,0.10533604943189256,-0.9843970714408214,0.10214974497095271,6.473590125995518,12.278521910496062,-4.2680366579512565,0.004727249459318128,14.521900920318052
A10-R10,WTLknee,26,0.52,True,0.13892586598126644,-0.9828519288002583,0.08887996067942192,-0.01570623617156164,18.234801768531746,-2.9096935870389298,0.0034068244286395988,18.465496445911185
A10-R10,WTLknee,27,0.54,True,0.1946004513144312,-0.9816435603216145,0.0374152237658118,-2.3963783124455964,19.404581089018997,-0.8896861836553304,0.0014456121737820293,19.5722236284501
A10-R10,WTLknee,28,0.56,True,0.21940967638534692,-0.9855305631228661,-0.03324324286392384,-1.77000080239614,21.303673063216827,2.0284245416028925,0.010206023609494297,21.473097004062783
A10-R10,WTLknee,29,0.58,True,0.15636409080085537,-0.9975994224996911,-0.08809605844700695,-0.161375565235916,25.826982007296284,5.197279619057012,0.013614942755676873,26.34522266212466
A10-R10,WTLknee,30,0.6,True,0.019232672349184007,-1.0129935315329575,-0.10388203923319689,1.286520307886429,29.774829211140425,7.434402166041168,0.0184877361502942,30.715890425342106
A10-R10,WTLknee,31,0.62,True,-0.10873892815594707,-1.0231075646207934,-0.08704500262072984,2.2060520038943943,29.861444786348525,8.117235990209165,0.03254543520468789,31.02357281637263
A10-R10,WTLknee,32,0.64,True,-0.14950914887715488,-1.023186805632453,-0.057467911289576463,2.289482272614859,25.97027320101933,7.517730826037038,0.03564800277232272,27.133247059372533
A10-R10,WTLknee,33,0.66,True,-0.09159268465043012,-1.0141168411043422,-0.020313179650138697,1.3303677222335022,19.68710278488129,6.262177157192512,0.018447255659526762,20.701853952892844
A10-R10,WTLknee,34,0.68,True,0.015550036079435885,-0.9993068813916826,0.03213392294737223,-0.8055950734294078,12.48063968089254,4.945199412887058,5.5683638919057366e-05,13.44880468665605
A10-R10,WTLknee,35,0.7,True,0.11031393386088652,-0.9824623519052701,0.09511307409052819,-5.077731896352233,5.74596504012946,4.089669395832486,0.006799147313067855,8.690504658581782
A10-R10,WTLknee,36,0.72,True,0.16098786351946054,-0.9688873592606917,0.1468120879391243,-13.346405336995842,1.163256458651075,3.9214849064943103,0.006917125159857429,13.959145564104102
A10-R10,WTLknee,37,0.74,True,0.17316756342190193,-0.9654521508281941,0.17366850717150728,-26.150338959636624,0.6975052013314382,4.13426143254963,0.0038847401312213092,26.48431344782116
A10-R10,WTLknee,38,0.76,True,0.16909680142431938,-0.9717342646915297,0.18563440625524114,-40.78999329485101,5.647277242798972,4.137499946962636,0.003653995265928023,41.38640113687274
A10-R10,WTLknee,39,0.78,True,0.16499818652834264,-0.9707614530500754,0.19190792098133286,-53.101236951574684,14.099093493514854,3.6391905941552407,0.003210272286380045,55.061506620385366
A10-R10,WTLknee,40,0.8,True,0.16354056995923447,-0.9434752590447378,0.1657135637126211,-60.762954373723616,20.116740797602898,3.1870372471900215,0.028222212823084014,64.08570114273648
A10-R10,WTLknee,41,0.82,True,0.16173960089855083,-0.9032008172058915,0.05828850519373463,-63.383782792224295,18.354043479735893,4.212508729981385,0.08058226874943686,66.12200891464258
A10-R10,WTLknee,42,0.84,True,0.16237192739082085,-0.8973591047926784,-0.13560892325158094,-60.47186967002999,9.993477968481352,7.917854589186124,0.07804133182426198,61.80136765955193
A10-R10,WTLknee,43,0.86,True,0.16574340588949515,-0.9485012085750865,-0.34748504696969473,-52.25452985484866,2.264182133162665,13.581845463153579,0.02365583920172143,54.03821737685644
